PropertyID,SquareFeet,Address,BHKNumber,Latitude,Longitude,PriceInLakhs,AgentID
P931,820.2833706,"Nelamangala,Bangalore",2,13.144144,77.340868,22,Anonymous_agent
P932,1157.575758,"Trisulia,Cuttack",2,20.45,85.86667,38.2,Anonymous_agent
P933,1099.830795,"Kothanur,Bangalore",2,12.581437,77.322174,52,Anonymous_agent
P934,675.0536975,"Khopoli,Raigad",1,18.79143,73.34418,22,Anonymous_agent
P935,1202.151218,"Sonarpur,Kolkata",3,22.4426,88.4304,38,Anonymous_agent
P936,605.0338819,"Tukai Nagar,Pune",1,18.664297,73.734374,25,Anonymous_agent
P937,1299.378882,"Kaushambi,Ghaziabad",3,28.638934,77.326457,52.3,Anonymous_agent
P938,2100.105005,"Sector-120 Noida,Noida",4,28.585757,77.396668,180,Anonymous_agent
P939,1700.208189,"Sultanpur Road,Lucknow",3,27.04965,80.851214,49,Anonymous_agent
P940,645.9092415,"Benaulim,Goa",1,15.256963,73.933498,39,Anonymous_agent
P941,4200.063001,"Seven Bunglow,Maharashtra",4,18.537563,73.900063,1200,Anonymous_agent
P942,1176.668914,"Penamaluru,Vijayawada",2,16.461088,80.717926,34.9,Anonymous_agent
P943,602.7727547,"Sector-52 Noida,Noida",1,28.588293,77.369224,40,Anonymous_agent
P944,1327.895286,"Shastri Nagar,Lalitpur",3,25.442075,78.528384,420,Anonymous_agent
P945,752.8011204,"Narsala,Maharashtra",2,21.213644,79.332733,21.5,Anonymous_agent
P946,1679.731243,"delhi gate,Agra",3,21.204824,72.83929,75,Anonymous_agent
P947,1520.028612,"Sector 42 Faridabad,Faridabad",3,28.461843,77.294023,85,Anonymous_agent
P948,870.162583,"Garfa,Kolkata",2,22.504225,88.379757,38,Anonymous_agent
P949,775.0883873,"Roshanabad,Haridwar",2,29.892311,78.000723,28.5,Anonymous_agent
P950,874.1614149,"Manivakkam,Chennai",2,12.87827,80.057557,43,Anonymous_agent
P951,1050.030883,"Mulund (East),Maharashtra",2,19.1649,72.9608,170,Anonymous_agent
P952,1694.915254,"ITPL,Bangalore",3,12.985786,77.73556,130,Anonymous_agent
P953,1000,"Kottapuram,Thrissur",2,10.203862,76.205851,46,Anonymous_agent
P954,849.8583569,"Hudkeshwar Road Nagpur,Nagpur",2,21.069719,79.131094,30,Anonymous_agent
P955,1400,"Shyamkhet,Nainital",2,29.396714,79.545556,35,Anonymous_agent
P956,1791.822772,"Pallikaranai,Chennai",3,12.9377,80.2153,110,Anonymous_agent
P957,730.052392,"Shahad,Mumbai",2,21.5452,74.4721,85,Anonymous_agent
P958,711.6104869,"Behala Chowrasta,Kolkata",2,22.486964,88.313191,28.5,Anonymous_agent
P959,1500.214316,"Jakhan,Dehradun",3,30.362597,78.067294,70,Anonymous_agent
P960,1462.857143,"Manapakkam,Chennai",3,13.0133,80.17286,76.8,Anonymous_agent
P961,1472.086966,"Porur,Chennai",3,13.03478,80.15586,130,Anonymous_agent
P962,1150.012778,"Undera,Vadodara",2,22.347183,73.127287,45,Anonymous_agent
P963,1644.245142,"Sector 43 Faridabad,Faridabad",3,28.452268,77.288522,88,Anonymous_agent
P964,1270.110076,"AECS Layout,Bangalore",2,12.961468,77.711252,60,Anonymous_agent
P965,585.0234009,"Vikas Nagar,Pune",1,18.494807,73.902544,30,Anonymous_agent
P966,755.1279724,"Madipakkam,Chennai",2,12.9623,80.1986,41.6,Anonymous_agent
P967,870.1705534,"Dattawadi,Nagpur",2,21.157237,78.992326,25,Anonymous_agent
P968,829.3370945,"Guduvancheri,Chennai",2,12.842686,80.063733,29.4,Anonymous_agent
P969,2132.687763,"Borivali (East),Maharashtra",3,19.235,72.8598,370,Anonymous_agent
P970,900.1512859,"Sidedahalli,Bangalore",2,13.069025,77.49814,23.8,Anonymous_agent
P971,5,"Sector-29 Chandigarh,Chandigarh",2,30.755,76.777256,45,Anonymous_agent
P972,312.9694542,"Sector-70 Gurgaon,Gurgaon",1,28.391441,77.022829,12.5,Anonymous_agent
P973,1373.913043,"Palasuni,Bhubaneswar",2,20.304302,85.864786,63.2,Anonymous_agent
P974,2100.084003,"Indira Nagar,Bangalore",3,13.088349,77.391049,350,Anonymous_agent
P975,560.0814664,"Pammal,Chennai",1,12.975,80.13472,22,Anonymous_agent
P976,3559.592488,"Ambedkar Nagar,Bangalore",4,13.019578,77.017574,290,Anonymous_agent
P977,1400,"Vallabh Vidyanagar,Anand",2,22.706116,73.11498,28,Anonymous_agent
P978,917.0428894,"Candolim,Goa",1,15.5181,73.7626,65,Anonymous_agent
P979,1815.352697,"Magarpatta,Pune",3,18.510861,73.926175,140,Anonymous_agent
P980,765.3061224,"Bireshpally,Kolkata",2,22.690183,88.454886,18,Anonymous_agent
P981,1250,"Milakpur Goojar,Bhiwadi",2,28.19491,76.826552,45,Anonymous_agent
P982,1499.115044,"Jawahar Nagar,Jaipur",3,26.888396,75.833527,84.7,Anonymous_agent
P983,1400.203666,"Murlipura,Jaipur",3,26.979452,75.765051,55,Anonymous_agent
P984,582.9204314,"Sinhgad Road,Pune",1,19.164548,73.527868,40,Anonymous_agent
P985,675.3106429,"Gokul Nagar,Jamnagar",1,22.447292,70.044462,12.5,Anonymous_agent
P986,1120,"SH Mount,Kottayam",2,9.59167,76.52222,36.4,Anonymous_agent
P987,1380.042463,"murgasol,Asansol",3,23.68333,86.96667,65,Anonymous_agent
P988,353.423793,"Near j.k.files,Ratnagiri",1,16.98333,73.3,11.2,Anonymous_agent
P989,2413.290586,"Super Corridor,Indore",4,39.912312,-86.212488,82.8,Anonymous_agent
P990,84727.27273,"Ghodbunder Road,Mumbai",3,28.743724,76.811315,9320,Anonymous_agent
P991,570.1615458,"Shirgaon,Palghar",1,19.69589,72.71527,18,Anonymous_agent
P992,1201.000834,"Doctor Layout Rayasandra,Bangalore",2,12.809607,77.69547,72,Anonymous_agent
P993,900,"Dilshad Plaza,Ghaziabad",2,28.691929,77.329477,27,Anonymous_agent
P994,1899.441341,"Zadeshwar,Bharuch",3,21.727408,73.030763,51,Anonymous_agent
P995,975.3242953,"Kalwa,Lalitpur",2,19.196694,73.003115,100,Anonymous_agent
P996,1140.017539,"Viman Nagar,Pune",2,18.56,73.91,78,Anonymous_agent
P997,1611.08426,"Eon Free Zone,Pune",3,18.5511925,73.9499365,100,Anonymous_agent
P998,1275,"Madanpur,Bhubaneswar",2,20.243276,85.726324,51,Anonymous_agent
P999,2249.718785,"Colva,Goa",2,15.27611,73.91722,60,Anonymous_agent
P1000,6373.486297,"Ashok Nagar , Kalapatti, Coimbatore District,Coimbatore",12,11.086274,77.033799,200,Anonymous_agent
P1001,2485.34285,"Timminaidu Pallam,Tirupati",3,13.65,79.42,97.5,Anonymous_agent
P1002,849.9885137,"Behala Thana,Kolkata",2,22.498882,88.317556,37,Anonymous_agent
P1003,920.1543485,"Pasumalai,Madurai",2,9.896711,78.081973,31,Anonymous_agent
P1004,918.0628873,"tirumullaivoyal,Chennai",2,13.13183,80.13082,40,Anonymous_agent
P1005,1225.061253,"Sector-37 Bahadurgarh,Bahadurgarh",3,30.739007,76.748393,35,Anonymous_agent
P1006,1449.921927,"Sector-5 Panchkula,Panchkula",3,30.6963,76.851,65,Anonymous_agent
P1007,1448.131443,"Tumkur Road,Bangalore",3,13.34222,77.10167,89.9,Anonymous_agent
P1008,1395.348837,"Govindpura,Jaipur",3,26.748588,75.45094,30,Anonymous_agent
P1009,598.1595092,"Mevalurkuppam,Kanchipuram",2,13.031849,80.006479,19.5,Anonymous_agent
P1010,1500,"Alwal,Secunderabad",3,17.501131,78.505495,60,Anonymous_agent
P1011,1169.916435,"Madhuban Apartment Chattral Highway,Kadi",2,23.18,72.2,21,Anonymous_agent
P1012,1573.818717,"Sector-3 Panchkula,Panchkula",3,30.710021,76.857258,85.6,Anonymous_agent
P1013,846.7085369,"Pozhichallur,Chennai",2,12.988651,80.144044,36.4,Anonymous_agent
P1014,1100.244499,"Ramgarh,Nainital",2,29.38,79.45,45,Anonymous_agent
P1015,950.0745156,"Pandharpur,Solapur",2,17.69417,75.33028,51,Anonymous_agent
P1016,1260.080645,"LBS Nagar,Bangalore",2,16.223616,77.363236,75,Anonymous_agent
P1017,1211.895218,"Vallabh Nagar,Maharashtra",2,18.61649,73.818299,390,Anonymous_agent
P1018,700.1166861,"SARU SECTION ROAD,Jamnagar",2,22.47,70.07,30,Anonymous_agent
P1019,1100.025582,"NR Colony,Bangalore",2,13.344287,77.111085,86,Anonymous_agent
P1020,950,"Paharia,Varanasi",2,25.362475,83.00909,38,Anonymous_agent
P1021,1854.905194,"Alif Nagar,Navsari",3,20.940818,72.946274,45,Anonymous_agent
P1022,315.0481838,"Kanakpura,Jaipur",1,26.9186,75.71,17,Anonymous_agent
P1023,2200.488998,"Sector-79 Mohali,Mohali",4,30.678174,76.712936,90,Anonymous_agent
P1024,900.090009,"Vijay Nagar,Hubli",2,15.446553,74.978049,30,Anonymous_agent
P1025,1364.213198,"Barasat,Kolkata",3,22.747639,88.600902,43,Anonymous_agent
P1026,1300.213468,"Gandhipuram,Coimbatore",3,11.018947,76.967582,67,Anonymous_agent
P1027,600,"karvenaka,Karad",1,17.28,74.2,15.6,Anonymous_agent
P1028,850.2772643,"Shivam Enclave Kamla Nagar Ajwa Road,Vadodara",2,27.221766,78.026673,23,Anonymous_agent
P1029,49.80079681,"Civil Lines,Nagpur",2,21.152819,79.069531,30,Anonymous_agent
P1030,1096.950387,"Sector-95 Gurgaon,Gurgaon",2,28.415363,76.90789,24.1,Anonymous_agent
P1031,629.9212598,"Mdda Colony,Dehradun",1,30.33,78.06,8,Anonymous_agent
P1032,1421.351864,"Naya Para,Jagdalpur",3,26.402982,90.639717,45,Anonymous_agent
P1033,990.2624195,"Calangute,Goa",2,15.545,73.76306,60,Anonymous_agent
P1034,1850,"Sayajigunj,Vadodara",3,22.310343,73.184153,74,Anonymous_agent
P1035,1550.19685,"Lal Bahadur Shastri Nagar,Bangalore",3,12.968611,77.671517,63,Anonymous_agent
P1036,909.6774194,"Daspara,Kolkata",2,22.709679,88.335727,28.2,Anonymous_agent
P1037,1762.891141,"Puthenangady,Kottayam",3,9.58568,76.515146,80,Anonymous_agent
P1038,575.0569067,"Abith Colony, Saidapet,Chennai",2,13.019638,80.227989,48,Anonymous_agent
P1039,1010.88647,"Model Town,Panipat",1,29.387209,76.958677,13,Anonymous_agent
P1040,2000,"Sector-105 Noida,Noida",4,28.530397,77.368246,75,Anonymous_agent
P1041,1025.190393,"Kommadi,Visakhapatnam",2,17.829244,83.334838,35,Anonymous_agent
P1042,899.6937213,"Bengali Square,Indore",2,22.708876,75.92375,23.5,Anonymous_agent
P1043,1491.712707,"Telco Circle,Alwar",3,27.56246,76.625,27,Anonymous_agent
P1044,1503.225806,"Jyoti Nagar,Siliguri",3,29.974075,76.841097,46.6,Anonymous_agent
P1045,1395.089286,"Club Road Mithanpura,Muzaffarpur",3,26.10478,85.406313,50,Anonymous_agent
P1046,1015.531661,"Ganesh Nagar, Sirsi Bhankrota Road,Jaipur",2,26.575258,75.708545,17,Anonymous_agent
P1047,2690.954254,"OLd Gurappanapalya,Bangalore",4,12.921871,77.603564,260,Anonymous_agent
P1048,670.0416915,"Malad E,Mumbai",1,19.180572,72.894352,90,Anonymous_agent
P1049,1620.2742,"Sector 11 Faridabad,Faridabad",3,28.3712,77.3184,78,Anonymous_agent
P1050,3899.835796,"Sampigehalli,Bangalore",4,13.081616,77.620233,380,Anonymous_agent
P1051,1235.037051,"Zarda Bagan,Kolkata",2,22.530735,87.967687,65,Anonymous_agent
P1052,570.077172,"Sector 89 Faridabad,Faridabad",2,28.431903,77.364821,22.9,Anonymous_agent
P1053,750,"Sector-21 Noida,Noida",2,28.5889,77.3352,42,Anonymous_agent
P1054,1050.262566,"Zingabai Takli,Nagpur",2,21.033401,79.491924,28,Anonymous_agent
P1055,1897.810219,"Sector-28 Noida,Noida",3,28.5722,77.3331,130,Anonymous_agent
P1056,968.75,"Sucorro Porvorim,Goa",2,15.553139,73.832486,62,Anonymous_agent
P1057,975.2925878,"SARADA PALLY,Asansol",2,22.491207,88.325825,30,Anonymous_agent
P1058,601.0016694,"Anand Nagar,Lalitpur",2,18.476532,73.820689,90,Anonymous_agent
P1059,620.0268678,"Malleshwaram,Bangalore",1,13.0097,77.5648,60,Anonymous_agent
P1060,574.5475438,"Pokhran-2,Maharashtra",2,19.371618,72.824114,140,Anonymous_agent
P1061,1362.112322,"Alagapuram,Salem",3,11.680696,78.144173,65,Anonymous_agent
P1062,1583.614865,"Modi Road,Jhunjhunu",3,27.999567,75.940551,37.5,Anonymous_agent
P1063,1567.132571,"Race Course,Dehradun",3,30.313141,78.044472,74,Anonymous_agent
P1064,1462.293712,"Lanka,Varanasi",3,25.281261,82.99546,70,Anonymous_agent
P1065,1250,"Payakapuram,Vijayawada",2,16.550408,80.650506,28,Anonymous_agent
P1066,2320.269296,"Sector-91 Gurgaon,Gurgaon",3,28.400824,76.91959,96.5,Anonymous_agent
P1067,813.1241084,"Kalikapur,Kolkata",2,22.12703,88.518729,34.2,Anonymous_agent
P1068,1838.685952,"Ladhewali,Jalandhar",3,31.325352,75.624665,75,Anonymous_agent
P1069,1487.910725,"Hindustan Colony,Nagpur",3,21.14728,79.044557,120,Anonymous_agent
P1070,899.8435055,"Sector-7 Gandhidham,Gandhidham",2,23.050157,70.122999,23,Anonymous_agent
P1071,1139.864449,"Varthur,Bangalore",2,12.9407,77.7466,74,Anonymous_agent
P1072,1600,"Lowadih,Ranchi",3,23.196253,85.765283,64,Anonymous_agent
P1073,905.0823857,"Hulimavu,Bangalore",2,12.876691,77.59908,39,Anonymous_agent
P1074,650.0956023,"Ambika Chowk,Junagadh",2,21.52,70.47,17,Anonymous_agent
P1075,1417.23356,"Sector-56 Gurgaon,Gurgaon",3,28.4278,77.0973,100,Anonymous_agent
P1076,1616.37931,"Sector-46 Seawoods,Maharashtra",3,19.015277,73.018382,240,Anonymous_agent
P1077,1735.00137,"Sector 18 Kharghar,Maharashtra",4,19.047207,73.080342,190,Anonymous_agent
P1078,2199.736032,"Kalyani Nagar,Pune",3,18.5481,73.8995,250,Anonymous_agent
P1079,1365.999824,"Jogeshwari (East),Mumbai",3,19.1347,72.8553,310,Anonymous_agent
P1080,1157.024793,"Saraidhela,Dhanbad",3,23.82061,86.453351,35,Anonymous_agent
P1081,1100.28293,"Patel Colony,Jamnagar",3,22.485666,70.058918,35,Anonymous_agent
P1082,2100.105005,"Ram Ganga Vihar Phase 2,Moradabad",6,28.87228,78.752473,60,Anonymous_agent
P1083,950.0146156,"Kamakoti Nagar ,Pallikranai,Chennai",2,16.526106,80.602623,65,Anonymous_agent
P1084,2104.457624,"BEML Layout,Bangalore",3,13.11608,78.13698,110,Anonymous_agent
P1085,1449.650531,"Dommasandra,Bangalore",3,13.010398,77.741046,56,Anonymous_agent
P1086,1714.285714,"Subhash Nagar,Mumbai",3,30.927654,75.889492,240,Anonymous_agent
P1087,1079.365079,"Chettupuzha,Thrissur",2,10.509544,76.169449,34,Anonymous_agent
P1088,630.169358,"Nirman Nagar,Ahmednagar",1,26.798256,80.928511,16,Anonymous_agent
P1089,1157.050293,"Kodathi,Bangalore",3,12.888585,77.718122,75,Anonymous_agent
P1090,900,"Raopura,Vadodara",1,22.282591,73.09303,13.5,Anonymous_agent
P1091,1265.08369,"Channasandra Layout,Bangalore",3,12.90489,77.519299,65,Anonymous_agent
P1092,1156.069364,"M.K.city sirol road near new collctrate,Gwalior",2,25.728593,78.457598,32,Anonymous_agent
P1093,1400.098831,"Sector 6 Vasundhara,Ghaziabad",3,28.65998,77.370279,85,Anonymous_agent
P1094,3600.036,"Juhu,Lalitpur",4,19.1026,72.8243,1600,Anonymous_agent
P1095,980.0490025,"TT Nagar,Bhopal",2,23.232519,77.396592,28,Anonymous_agent
P1096,1875.498803,"Sector-36 Karnal,Karnal",3,16.908113,74.56248,47,Anonymous_agent
P1097,1402.196775,"Sector 81 Faridabad,Faridabad",3,28.392679,77.344375,60,Anonymous_agent
P1098,2243.060765,"Faridpur,Panipat",3,29.4355,76.9531,29.9,Anonymous_agent
P1099,1100.196464,"Sidheshwar Peth,Solapur",2,17.665607,75.899851,28,Anonymous_agent
P1100,654.0118041,"Kharghar,Navsari",1,20.95056,72.92306,41,Anonymous_agent
P1101,1412.133891,"Pedagantyada,Visakhapatnam",3,17.6672,83.2051,54,Anonymous_agent
P1102,824.8880509,"Wanadongri,Nagpur",3,21.094126,78.974343,35,Anonymous_agent
P1103,700.1321004,"Lunsikui,Navsari",1,20.942355,72.940376,15.9,Anonymous_agent
P1104,1025.056948,"Muchipara,Durgapur",2,23.55,87.32,18,Anonymous_agent
P1105,1299.145299,"Bamheta,Ghaziabad",3,28.649079,77.473614,38,Anonymous_agent
P1106,1800.25047,"Saket Nagar,Indore",4,22.722058,75.896906,115,Anonymous_agent
P1107,3006.409893,"Frazer Town,Bangalore",3,12.997946,77.612863,530,Anonymous_agent
P1108,3409.936348,"Lokhandwala Andheri West,Lalitpur",3,19.137628,72.824162,1650,Anonymous_agent
P1109,2905.190234,"Defence Colony,Bangalore",3,28.5734,77.2307,520,Anonymous_agent
P1110,1105.108055,"Chambenahalli,Bangalore",2,12.886702,77.765673,45,Anonymous_agent
P1111,1046.963805,"Kada Agrahara,Bangalore",2,13.078742,77.69619,35,Anonymous_agent
P1112,1802.631579,"Kahilipara,Guwahati",4,26.142985,91.767427,68.5,Anonymous_agent
P1113,1425.047958,"Patna Aiims,Patna",3,23.3012,82.6725,52,Anonymous_agent
P1114,700.0297885,"Kestopur, barwaritola,Kolkata",2,22.58946,88.440373,23.5,Anonymous_agent
P1115,1170.177198,"Gulmohar Colony,Bhopal",3,23.185601,77.435433,35,Anonymous_agent
P1116,1720.079667,"Sector-83 Gurgaon,Gurgaon",3,28.396092,76.972169,95,Anonymous_agent
P1117,1000,"Aliganj,Lucknow",2,26.901749,80.947037,26,Anonymous_agent
P1118,1300.108342,"A Block Lake Town,Kolkata",3,22.603606,88.406203,60,Anonymous_agent
P1119,1200.252685,"Vijay Nagar,Bhopal",3,23.268579,77.422668,38,Anonymous_agent
P1120,107.0005083,"Bharat Nagar,Bhiwani",5,28.792047,76.153873,40,Anonymous_agent
P1121,2250.225023,"Anand Vihar,Ghaziabad",3,28.825417,77.563644,150,Anonymous_agent
P1122,1175.088132,"Hindu,Morbi",3,22.694665,88.459715,40,Anonymous_agent
P1123,773.3333333,"Mussoorie Road,Dehradun",1,30.4571,78.055,34.8,Anonymous_agent
P1124,844.4714459,"Ankleshwar,Bharuch",2,21.6,73,13.9,Anonymous_agent
P1125,1733.625517,"Mastemau,Lucknow",3,26.80382,81.028655,71.2,Anonymous_agent
P1126,1291.732909,"Porvorim,Goa",2,15.40194,74.04333,65,Anonymous_agent
P1127,1242.236025,"Vignana Nagar,Bangalore",2,12.973432,77.68242,50,Anonymous_agent
P1128,700.1909612,"Nallambakkam,Chennai",2,12.841795,80.133809,22,Anonymous_agent
P1129,1636.125654,"Sector-19 Gandhinagar,Gandhinagar",3,23.221137,72.668046,150,Anonymous_agent
P1130,2641.90217,"Basavangudi,Bangalore",3,12.9437,77.5702,330,Anonymous_agent
P1131,908.1861159,"Iggalur,Bangalore",2,12.78827,77.705583,36.5,Anonymous_agent
P1132,745.7322552,"Padappai,Chennai",1,12.8854,80.022,24.9,Anonymous_agent
P1133,838.1351493,"Kaliganj,Durgapur",2,23.54066,87.363421,16,Anonymous_agent
P1134,3350.744062,"Sector 2 Ulwe,Lalitpur",5,22.5855,88.427,340,Anonymous_agent
P1135,676.9230769,"Sarona,Raipur",1,21.241333,81.56801,17.6,Anonymous_agent
P1136,755.033557,"Saswad,Pune",2,18.267415,74.09413,45,Anonymous_agent
P1137,374.0340031,"Karanaithangal,Kanchipuram",1,12.872092,79.974048,12.1,Anonymous_agent
P1138,1080.246914,"Srinivasa Nagar,Vizianagaram",2,17.809233,83.365307,31.5,Anonymous_agent
P1139,820.802005,"Sakher Bazar,Kolkata",2,22.140267,88.403089,26.2,Anonymous_agent
P1140,712.1057986,"BataNagar,Kolkata",2,22.50686,88.223965,35,Anonymous_agent
P1141,1266.506603,"Dal-Dal Seoni Rd.,Raipur",3,20.736194,82.207683,42.2,Anonymous_agent
P1142,2170.20617,"Kartik Nagar,Bangalore",4,25.254143,87.051365,140,Anonymous_agent
P1143,1150.234742,"Juhi Kalan,Kanpur",2,26.428508,80.3089,49,Anonymous_agent
P1144,1829.92465,"Sirvodem,Goa",4,15.487991,74.194385,85,Anonymous_agent
P1145,1530.891197,"Chandranagar,Palakkad",3,10.77917,76.65472,56,Anonymous_agent
P1146,1190.059503,"Ambedkar Nagar,Maharashtra",2,18.45807,73.891059,170,Anonymous_agent
P1147,852.9188779,"Alandi,Pune",2,18.6771,73.8966,45,Anonymous_agent
P1148,800,"Old Madras Road,Bangalore",2,12.990758,77.656104,46.4,Anonymous_agent
P1149,928.135773,"Sector 132 Expressway,Noida",2,46.9096744,-114.053121,35,Anonymous_agent
P1150,820.0040494,"Dhokali,Maharashtra",2,18.142544,75.10617,81,Anonymous_agent
P1151,949.5077802,"Bahadarabad,Haridwar",2,29.914435,78.055308,29.9,Anonymous_agent
P1152,952.0182788,"Chharwada,Vapi",2,20.384847,72.930546,12.5,Anonymous_agent
P1153,1065.292096,"Khodiyar Colony,Jamnagar",2,22.474577,70.049742,31,Anonymous_agent
P1154,1385.31848,"Hatia,Ranchi",3,23.280038,85.320296,48.5,Anonymous_agent
P1155,1746.09696,"Thalassery,Kannur",3,11.75,75.49,85,Anonymous_agent
P1156,1200.092315,"Sector-3 Rajendra Nagar,Ghaziabad",3,28.684262,77.357147,52,Anonymous_agent
P1157,540,"Phursungi,Pune",1,18.486657,73.953309,27,Anonymous_agent
P1158,10301.50754,"Nagadevanahalli,Bangalore",2,12.934424,77.493907,41,Anonymous_agent
P1159,1345.023413,"Parel,Mumbai",3,42.049481,-87.681841,540,Anonymous_agent
P1160,1046.025105,"Mahalunge,Pune",2,18.573994,73.753171,75,Anonymous_agent
P1161,700,"Somatne Phata,Pune",3,18.700817,73.685514,42,Anonymous_agent
P1162,709.9391481,"Bhayander (East),Mumbai",1,19.306722,72.861556,52.5,Anonymous_agent
P1163,800,"Akota,Vadodara",1,22.2951,73.1686,14.8,Anonymous_agent
P1164,1000,"Sarasnagar,Ahmednagar",2,19.08333,74.73333,52,Anonymous_agent
P1165,850.0510031,"Vishwakarma Industrial Area,Jaipur",2,26.990304,75.784757,25,Anonymous_agent
P1166,1569.858713,"Sahakara Nagar,Bangalore",3,13.064,77.58,120,Anonymous_agent
P1167,1981.047974,"Gandhi Nagar,Lalitpur",3,12.978,77.5783,600,Anonymous_agent
P1168,900,"Azad Nagar,Ratnagiri",2,19.13057,72.833721,27,Anonymous_agent
P1169,475.0331418,"virar,Palghar",1,19.444083,72.835286,21.5,Anonymous_agent
P1170,915.0326797,"Mapusa,Goa",2,15.59197,73.80894,35,Anonymous_agent
P1171,944.6153846,"Seethammadhara,Visakhapatnam",2,17.741878,83.308875,61.4,Anonymous_agent
P1172,1244.444444,"Belatur,Bangalore",2,13.012767,77.756579,44.8,Anonymous_agent
P1173,1177.212529,"Immadihalli,Bangalore",2,12.96573,77.763567,56,Anonymous_agent
P1174,2000,"Rishra,Kolkata",3,22.7239,88.3456,70,Anonymous_agent
P1175,980.9691976,"Airoli,Maharashtra",2,19.159184,72.993784,100,Anonymous_agent
P1176,1250,"Sector 20 Airoli,Maharashtra",2,19.155552,72.997112,120,Anonymous_agent
P1177,800,"Kamla Nehru Nagar,Jaipur",2,28.683355,77.457981,25,Anonymous_agent
P1178,1264.077224,"Devlali,Karjat",2,18.55,75,55,Anonymous_agent
P1179,780.1980198,"Sector 87 Faridabad,Faridabad",2,28.427662,77.339119,19.7,Anonymous_agent
P1180,730.2533532,"Panchkula Extension,Panchkula",2,30.69444,76.85028,19.6,Anonymous_agent
P1181,810.0445525,"Sangam Park,Valsad",2,28.690059,77.189192,20,Anonymous_agent
P1182,1827.242525,"Chandrasekharpur,Bhubaneswar",3,20.32042,85.823918,88,Anonymous_agent
P1183,1680.210325,"Malsi,Dehradun",3,30.381792,78.075094,70.3,Anonymous_agent
P1184,750,"Shivaji Park,Mumbai",1,19.0266715,72.83954,240,Anonymous_agent
P1185,1200,"Haridwar-Dehradun Road,Dehradun",3,30.327966,78.046144,53.4,Anonymous_agent
P1186,1850.007115,"Sector-48A Chandigarh,Chandigarh",4,30.739119,76.767784,130,Anonymous_agent
P1187,848.7778673,"Avadi,Chennai",2,21.490368,73.338475,31.6,Anonymous_agent
P1188,1200,"Daba Gardens,Visakhapatnam",2,18.405972,82.662089,66,Anonymous_agent
P1189,581.2220566,"Mamurdi,Pune",2,18.673472,73.714564,39,Anonymous_agent
P1190,1442.307692,"Gothapatna,Bhubaneswar",3,20.29613,85.741152,42,Anonymous_agent
P1191,600.0342877,"Raval Pada,Mumbai",1,18.786013,73.576291,70,Anonymous_agent
P1192,1010.10101,"Rajpur,Kolkata",2,22.101107,88.374433,50,Anonymous_agent
P1193,1200,"Varachha,Surat",2,21.218626,72.862113,48,Anonymous_agent
P1194,560.1034037,"Ambegaon Pathar,Pune",1,19.11667,73.73333,26,Anonymous_agent
P1195,349.8190591,"Gandhigram,Rajkot",1,22.308966,70.776713,14.5,Anonymous_agent
